Order_ID,Order_Date,Customer_ID,Segment,Region,Category,Sub_Category,Product_ID,Quantity,Price,Discount,Sales,Profit
ORD-10439,2023-10-04,CUST-8542,Home Office,South,Technology,Accessories,PROD-401,8,546.84,0.2,3499.78,412.42
ORD-10440,2022-12-21,CUST-7059,Corporate,Central,Office Supplies,Paper,PROD-244,8,743.82,0.3,4165.39,358.31
ORD-10441,2022-07-03,CUST-9417,Consumer,West,Furniture,Bookcases,PROD-188,9,1477.14,0.2,10635.41,683.27
ORD-10442,2023-05-18,CUST-5774,Consumer,East,Office Supplies,Pens,PROD-131,1,1488.07,0.2,1190.46,118.82
ORD-10443,2023-03-23,CUST-4915,Corporate,Central,Furniture,Tables,PROD-543,2,332.99,0.0,665.98,156.78
ORD-10444,2023-12-09,CUST-1186,Consumer,South,Technology,Phones,PROD-929,2,1296.7,0.3,1815.38,239.74
ORD-10445,2022-07-07,CUST-2881,Corporate,Central,Furniture,Chairs,PROD-409,5,1429.59,0.1,6433.16,1234.73
ORD-10446,2022-08-08,CUST-1052,Corporate,Central,Technology,Phones,PROD-511,6,1125.32,0.2,5401.54,1040.98
ORD-10447,2023-12-13,CUST-3294,Corporate,East,Technology,Phones,PROD-105,6,639.51,0.3,2685.94,756.85
ORD-10448,2022-09-12,CUST-8869,Consumer,Central,Office Supplies,Pens,PROD-386,1,1411.4,0.2,1129.12,295.02
ORD-10449,2023-06-09,CUST-3985,Corporate,East,Office Supplies,Paper,PROD-375,7,1317.4,0.2,7377.44,854.39
ORD-10450,2022-09-30,CUST-4129,Corporate,Central,Furniture,Chairs,PROD-208,1,270.47,0.0,270.47,37.27
ORD-10451,2023-04-18,CUST-2724,Home Office,West,Technology,Accessories,PROD-857,7,934.42,0.0,6540.94,1089.56
ORD-10452,2022-08-26,CUST-2117,Corporate,East,Office Supplies,Pens,PROD-270,7,915.52,0.0,6408.64,1553.21
ORD-10453,2023-09-20,CUST-1142,Consumer,South,Furniture,Tables,PROD-813,7,346.45,0.0,2425.15,430.82
ORD-10454,2022-11-04,CUST-3696,Corporate,Central,Technology,Phones,PROD-100,4,122.85,0.1,442.26,83.05
ORD-10455,2023-04-26,CUST-4308,Corporate,East,Technology,Machines,PROD-171,9,701.11,0.3,4416.99,275.64
ORD-10456,2022-05-19,CUST-8850,Home Office,East,Technology,Accessories,PROD-580,8,1058.66,0.1,7622.35,1128.29
ORD-10457,2022-12-08,CUST-9100,Consumer,South,Office Supplies,Paper,PROD-598,8,1291.92,0.2,8268.29,2330.32
ORD-10458,2022-05-29,CUST-8282,Corporate,Central,Office Supplies,Paper,PROD-203,3,460.06,0.2,1104.14,135.95
ORD-10459,2022-01-28,CUST-8538,Corporate,West,Technology,Machines,PROD-276,1,434.97,0.1,391.47,85.98
ORD-10460,2023-12-01,CUST-2517,Home Office,West,Technology,Accessories,PROD-351,1,710.65,0.0,710.65,97.16
ORD-10461,2023-09-01,CUST-7603,Corporate,South,Technology,Accessories,PROD-591,1,164.46,0.1,148.01,20.11
ORD-10462,2023-01-10,CUST-7797,Consumer,East,Technology,Phones,PROD-610,8,397.98,0.3,2228.69,263.51
ORD-10463,2022-12-26,CUST-9002,Consumer,Central,Office Supplies,Pens,PROD-382,6,407.65,0.1,2201.31,607.98
ORD-10464,2023-11-18,CUST-7305,Home Office,Central,Furniture,Bookcases,PROD-533,9,720.47,0.0,6484.23,728.6
ORD-10465,2023-11-01,CUST-4970,Corporate,East,Technology,Machines,PROD-951,1,483.34,0.1,435.01,42.48
ORD-10466,2022-05-23,CUST-9185,Corporate,West,Furniture,Tables,PROD-401,1,301.35,0.3,210.94,25.73
ORD-10467,2022-04-22,CUST-8531,Home Office,Central,Furniture,Chairs,PROD-190,5,896.23,0.1,4033.04,1111.52
ORD-10468,2023-07-06,CUST-8409,Corporate,East,Office Supplies,Paper,PROD-279,6,1240.42,0.3,5209.76,1116.23
ORD-10469,2022-11-07,CUST-5538,Consumer,West,Furniture,Bookcases,PROD-960,5,418.21,0.1,1881.94,365.5
ORD-10470,2022-01-30,CUST-6898,Home Office,West,Furniture,Chairs,PROD-816,2,1348.76,0.0,2697.52,606.74
ORD-10471,2023-04-02,CUST-9806,Home Office,West,Technology,Machines,PROD-795,6,863.82,0.3,3628.04,1073.51
ORD-10472,2023-03-15,CUST-9469,Consumer,Central,Technology,Accessories,PROD-484,4,123.01,0.0,492.04,109.73
ORD-10473,2022-07-28,CUST-5117,Corporate,Central,Furniture,Chairs,PROD-307,6,887.57,0.1,4792.88,1226.44
ORD-10474,2022-06-15,CUST-5591,Corporate,East,Office Supplies,Pens,PROD-873,6,125.09,0.1,675.49,60.12
ORD-10475,2023-05-24,CUST-8962,Consumer,East,Technology,Accessories,PROD-514,8,314.87,0.0,2518.96,488.98
ORD-10476,2023-02-11,CUST-8384,Corporate,West,Furniture,Bookcases,PROD-914,5,74.3,0.1,334.35,23.12
ORD-10477,2022-05-26,CUST-7928,Consumer,West,Furniture,Tables,PROD-561,6,641.23,0.2,3077.9,658.99
ORD-10478,2023-05-06,CUST-2003,Home Office,East,Furniture,Bookcases,PROD-518,7,655.62,0.2,3671.47,746.04
ORD-10479,2022-05-25,CUST-2073,Consumer,Central,Technology,Machines,PROD-899,8,634.65,0.3,3554.04,721.32
ORD-10480,2022-07-06,CUST-5827,Corporate,South,Furniture,Tables,PROD-528,5,1029.94,0.3,3604.79,375.76
ORD-10481,2022-06-20,CUST-4558,Consumer,West,Office Supplies,Paper,PROD-875,3,1079.67,0.1,2915.11,377.28
ORD-10482,2023-04-03,CUST-9849,Corporate,East,Technology,Machines,PROD-984,9,600.44,0.3,3782.77,570.45
ORD-10483,2023-09-26,CUST-3541,Consumer,Central,Furniture,Bookcases,PROD-105,7,1110.67,0.0,7774.69,404.4
ORD-10484,2022-01-06,CUST-3671,Home Office,Central,Office Supplies,Binders,PROD-934,9,411.78,0.0,3706.02,1020.62
ORD-10485,2023-02-20,CUST-1725,Corporate,Central,Office Supplies,Pens,PROD-633,4,1083.63,0.2,3467.62,515.94
ORD-10486,2023-08-22,CUST-1224,Corporate,East,Furniture,Tables,PROD-350,3,1185.78,0.0,3557.34,714.61
ORD-10487,2022-02-16,CUST-3931,Home Office,West,Furniture,Chairs,PROD-380,3,312.72,0.0,938.16,99.13
ORD-10488,2023-05-09,CUST-7782,Consumer,East,Office Supplies,Paper,PROD-433,9,869.86,0.1,7045.87,1934.03
ORD-10489,2023-05-18,CUST-4792,Corporate,South,Technology,Accessories,PROD-357,5,161.37,0.0,806.85,231.62
ORD-10490,2022-07-06,CUST-2881,Corporate,East,Furniture,Tables,PROD-463,1,1394.03,0.2,1115.22,165.3
ORD-10491,2023-04-19,CUST-5922,Home Office,Central,Technology,Machines,PROD-690,4,409.42,0.2,1310.14,67.56
ORD-10492,2022-01-12,CUST-1140,Corporate,Central,Technology,Machines,PROD-116,7,241.35,0.1,1520.5,149.94
ORD-10493,2022-03-31,CUST-5815,Corporate,East,Technology,Phones,PROD-274,4,510.45,0.0,2041.8,146.8
ORD-10494,2023-01-16,CUST-7940,Home Office,Central,Furniture,Tables,PROD-327,7,455.63,0.0,3189.41,853.67
ORD-10495,2022-11-07,CUST-9476,Consumer,West,Technology,Accessories,PROD-930,5,851.51,0.3,2980.28,369.85
ORD-10496,2022-01-30,CUST-1044,Home Office,Central,Office Supplies,Binders,PROD-133,2,232.07,0.0,464.14,119.21
ORD-10497,2023-01-02,CUST-1931,Consumer,Central,Furniture,Bookcases,PROD-649,4,980.18,0.1,3528.65,474.0
ORD-10498,2022-02-19,CUST-2873,Consumer,South,Office Supplies,Pens,PROD-954,4,1196.25,0.0,4785.0,891.9
ORD-10499,2023-08-12,CUST-6929,Consumer,West,Office Supplies,Pens,PROD-706,4,572.69,0.0,2290.76,681.36
ORD-10500,2023-02-19,CUST-1287,Corporate,Central,Technology,Machines,PROD-983,3,295.14,0.0,885.42,156.52
ORD-10501,2022-01-16,CUST-8469,Home Office,East,Office Supplies,Binders,PROD-206,8,947.22,0.0,7577.76,1327.45
ORD-10502,2022-11-02,CUST-3654,Consumer,East,Furniture,Bookcases,PROD-447,4,856.48,0.2,2740.74,148.14
ORD-10503,2022-04-18,CUST-7553,Home Office,South,Furniture,Bookcases,PROD-917,7,354.96,0.1,2236.25,448.63
ORD-10504,2022-07-01,CUST-4009,Consumer,South,Technology,Machines,PROD-997,3,1277.99,0.1,3450.57,939.92
ORD-10505,2023-03-20,CUST-1297,Consumer,East,Office Supplies,Binders,PROD-460,9,598.25,0.3,3768.98,401.65
ORD-10506,2022-07-04,CUST-5563,Corporate,Central,Office Supplies,Binders,PROD-382,6,414.07,0.3,1739.09,179.27
ORD-10507,2022-03-14,CUST-5683,Corporate,East,Furniture,Tables,PROD-621,9,316.01,0.1,2559.68,391.23
ORD-10508,2023-03-11,CUST-2409,Home Office,East,Furniture,Tables,PROD-177,7,1270.92,0.3,6227.51,1521.78
ORD-10509,2022-10-07,CUST-4977,Corporate,West,Office Supplies,Paper,PROD-968,5,1218.67,0.3,4265.34,390.17
ORD-10510,2023-11-16,CUST-8189,Corporate,Central,Office Supplies,Binders,PROD-947,6,1210.3,0.3,5083.26,1336.38
ORD-10511,2022-07-14,CUST-1662,Consumer,Central,Furniture,Chairs,PROD-499,4,496.44,0.3,1390.03,398.22
ORD-10512,2023-12-19,CUST-8148,Home Office,West,Technology,Phones,PROD-416,8,1009.66,0.2,6461.82,1281.8
ORD-10513,2023-07-10,CUST-1609,Consumer,East,Technology,Accessories,PROD-894,1,245.14,0.0,245.14,40.49
ORD-10514,2023-04-21,CUST-6229,Corporate,West,Technology,Machines,PROD-899,1,483.24,0.0,483.24,110.2
ORD-10515,2023-05-26,CUST-8774,Corporate,West,Furniture,Bookcases,PROD-936,5,1244.23,0.0,6221.15,1171.31
ORD-10516,2023-08-31,CUST-8754,Home Office,Central,Technology,Phones,PROD-665,1,615.35,0.3,430.74,36.4
ORD-10517,2022-07-12,CUST-4966,Corporate,East,Technology,Phones,PROD-210,3,177.09,0.3,371.89,72.77
ORD-10518,2022-04-22,CUST-3994,Consumer,Central,Furniture,Chairs,PROD-287,4,759.1,0.1,2732.76,541.29
ORD-10519,2023-11-10,CUST-1242,Corporate,Central,Technology,Phones,PROD-201,4,888.81,0.0,3555.24,405.96
ORD-10520,2022-04-21,CUST-6162,Home Office,South,Technology,Phones,PROD-299,9,1181.5,0.1,9570.15,1214.28
ORD-10521,2022-05-17,CUST-5306,Home Office,Central,Office Supplies,Binders,PROD-879,7,206.66,0.2,1157.3,138.25
ORD-10522,2023-03-24,CUST-3949,Corporate,South,Technology,Machines,PROD-841,6,146.71,0.1,792.23,138.27
ORD-10523,2022-02-21,CUST-4957,Home Office,South,Furniture,Tables,PROD-362,3,273.18,0.3,573.68,106.82
ORD-10524,2023-10-14,CUST-9106,Home Office,East,Technology,Machines,PROD-520,9,725.96,0.3,4573.55,1031.04
ORD-10525,2022-04-28,CUST-4637,Consumer,South,Office Supplies,Paper,PROD-729,9,507.87,0.0,4570.83,1104.46
ORD-10526,2023-05-13,CUST-8707,Home Office,Central,Technology,Phones,PROD-412,6,1030.35,0.0,6182.1,696.84
ORD-10527,2022-11-30,CUST-4618,Corporate,South,Office Supplies,Paper,PROD-372,3,139.95,0.0,419.85,74.1
ORD-10528,2023-09-10,CUST-1506,Home Office,East,Technology,Accessories,PROD-675,8,564.36,0.0,4514.88,693.97
ORD-10529,2022-10-05,CUST-2192,Corporate,West,Office Supplies,Binders,PROD-540,7,139.1,0.0,973.7,277.63
ORD-10530,2022-07-07,CUST-2539,Consumer,South,Technology,Phones,PROD-526,4,211.25,0.0,845.0,69.04
ORD-10531,2022-07-08,CUST-5386,Consumer,South,Office Supplies,Binders,PROD-391,7,361.63,0.1,2278.27,321.03
ORD-10532,2023-02-17,CUST-9750,Home Office,Central,Office Supplies,Pens,PROD-130,9,1033.67,0.1,8372.73,778.84
ORD-10533,2023-11-01,CUST-2301,Home Office,West,Furniture,Chairs,PROD-207,7,809.31,0.0,5665.17,1456.57
ORD-10534,2023-03-18,CUST-3646,Corporate,East,Office Supplies,Binders,PROD-489,7,495.11,0.0,3465.77,281.03
ORD-10535,2023-06-26,CUST-8928,Corporate,East,Office Supplies,Binders,PROD-328,2,730.8,0.2,1169.28,349.51
ORD-10536,2023-06-25,CUST-2184,Home Office,West,Office Supplies,Binders,PROD-216,9,82.0,0.1,664.2,47.51
ORD-10537,2022-09-16,CUST-1421,Consumer,West,Technology,Accessories,PROD-463,5,983.74,0.3,3443.09,219.12
ORD-10538,2022-04-08,CUST-7748,Corporate,West,Technology,Machines,PROD-271,4,1239.71,0.2,3967.07,781.51
ORD-10539,2022-05-24,CUST-6982,Corporate,Central,Technology,Accessories,PROD-511,7,725.87,0.0,5081.09,272.56
ORD-10540,2022-07-16,CUST-6673,Consumer,South,Technology,Machines,PROD-542,6,743.59,0.3,3123.08,800.18
ORD-10541,2023-01-22,CUST-3395,Consumer,Central,Office Supplies,Pens,PROD-134,7,1016.46,0.0,7115.22,377.71
ORD-10542,2022-05-02,CUST-9531,Home Office,South,Office Supplies,Pens,PROD-790,3,1289.47,0.2,3094.73,450.89
ORD-10543,2023-05-11,CUST-4899,Corporate,East,Furniture,Bookcases,PROD-426,7,153.18,0.3,750.58,143.74
ORD-10544,2023-03-04,CUST-3313,Home Office,South,Technology,Machines,PROD-721,9,113.9,0.1,922.59,170.97
ORD-10545,2023-05-09,CUST-4917,Consumer,South,Furniture,Chairs,PROD-988,9,1408.55,0.0,12676.95,3158.1
ORD-10546,2022-07-09,CUST-2819,Corporate,Central,Technology,Machines,PROD-543,5,1051.55,0.2,4206.2,259.7
ORD-10547,2022-05-17,CUST-8235,Corporate,East,Technology,Phones,PROD-422,8,130.35,0.2,834.24,201.46
ORD-10548,2023-12-10,CUST-2141,Corporate,Central,Office Supplies,Binders,PROD-949,7,1106.55,0.1,6971.26,1203.25
ORD-10549,2023-05-10,CUST-8116,Corporate,Central,Office Supplies,Binders,PROD-860,2,843.05,0.2,1348.88,378.51
ORD-10550,2022-01-14,CUST-5658,Home Office,Central,Technology,Machines,PROD-825,7,1273.44,0.0,8914.08,1977.36
ORD-10551,2023-11-30,CUST-2312,Home Office,South,Technology,Accessories,PROD-990,7,332.42,0.3,1628.86,252.48
ORD-10552,2022-06-17,CUST-3639,Corporate,East,Furniture,Tables,PROD-737,3,136.45,0.1,368.42,78.5
ORD-10553,2022-08-24,CUST-5086,Corporate,East,Technology,Accessories,PROD-893,3,135.81,0.3,285.2,85.14
ORD-10554,2022-12-09,CUST-6014,Corporate,East,Furniture,Chairs,PROD-590,6,643.17,0.2,3087.22,388.09
ORD-10555,2023-04-11,CUST-4159,Home Office,Central,Office Supplies,Pens,PROD-779,5,403.51,0.0,2017.55,201.16
ORD-10556,2023-10-11,CUST-5340,Consumer,East,Technology,Accessories,PROD-898,4,735.89,0.2,2354.85,271.49
ORD-10557,2023-09-21,CUST-2627,Consumer,South,Furniture,Tables,PROD-636,1,794.1,0.2,635.28,82.16
ORD-10558,2022-03-16,CUST-2677,Corporate,South,Office Supplies,Binders,PROD-870,9,652.5,0.0,5872.5,1372.12
ORD-10559,2022-08-29,CUST-8036,Consumer,Central,Technology,Phones,PROD-801,8,733.89,0.2,4696.9,969.54
ORD-10560,2022-08-09,CUST-5818,Consumer,South,Furniture,Chairs,PROD-281,2,82.72,0.0,165.44,21.34
ORD-10561,2023-03-15,CUST-6521,Corporate,East,Technology,Phones,PROD-992,3,879.58,0.0,2638.74,309.26
ORD-10562,2023-05-06,CUST-3598,Home Office,West,Furniture,Tables,PROD-109,6,905.0,0.3,3801.0,980.22
ORD-10563,2023-04-24,CUST-1515,Home Office,South,Office Supplies,Paper,PROD-620,8,360.29,0.3,2017.62,282.66
ORD-10564,2022-03-10,CUST-4332,Home Office,West,Furniture,Chairs,PROD-722,1,475.63,0.3,332.94,44.35
ORD-10565,2022-07-10,CUST-8533,Consumer,West,Office Supplies,Paper,PROD-216,9,1401.02,0.3,8826.43,1850.22
ORD-10566,2023-07-03,CUST-8675,Consumer,South,Technology,Machines,PROD-298,4,1359.67,0.3,3807.08,586.54
ORD-10567,2023-05-02,CUST-2174,Consumer,West,Office Supplies,Binders,PROD-278,7,645.49,0.2,3614.74,1063.24
ORD-10568,2022-07-28,CUST-5588,Corporate,East,Furniture,Bookcases,PROD-112,2,269.49,0.3,377.29,55.99
ORD-10569,2022-04-09,CUST-3933,Consumer,Central,Office Supplies,Pens,PROD-825,7,966.43,0.1,6088.51,862.99
ORD-10570,2022-08-05,CUST-2515,Home Office,Central,Technology,Machines,PROD-282,8,808.94,0.0,6471.52,922.57
ORD-10571,2022-11-01,CUST-2167,Home Office,West,Office Supplies,Paper,PROD-331,4,1003.69,0.2,3211.81,181.12
ORD-10572,2023-12-04,CUST-3220,Consumer,Central,Technology,Accessories,PROD-254,4,509.57,0.2,1630.62,438.43
ORD-10573,2022-05-14,CUST-4197,Consumer,Central,Office Supplies,Binders,PROD-948,6,446.86,0.3,1876.81,139.59
ORD-10574,2022-03-16,CUST-6308,Corporate,Central,Office Supplies,Pens,PROD-701,3,790.33,0.1,2133.89,273.17
ORD-10575,2023-12-27,CUST-6178,Home Office,East,Furniture,Tables,PROD-720,8,1010.35,0.2,6466.24,1852.17
ORD-10576,2023-01-14,CUST-4829,Consumer,South,Furniture,Chairs,PROD-618,8,1125.87,0.1,8106.26,916.65
ORD-10577,2023-07-07,CUST-5938,Corporate,East,Technology,Phones,PROD-789,6,739.44,0.2,3549.31,517.66
ORD-10578,2023-07-14,CUST-7146,Home Office,West,Technology,Phones,PROD-710,1,791.11,0.2,632.89,157.12
ORD-10579,2023-10-25,CUST-6969,Corporate,West,Office Supplies,Pens,PROD-817,1,1073.17,0.3,751.22,173.79
ORD-10580,2023-08-14,CUST-5482,Corporate,Central,Office Supplies,Pens,PROD-460,2,152.83,0.3,213.96,23.17
ORD-10581,2023-06-30,CUST-5174,Corporate,East,Office Supplies,Paper,PROD-448,4,251.92,0.0,1007.68,106.19
ORD-10582,2023-07-04,CUST-3061,Home Office,West,Office Supplies,Binders,PROD-485,7,688.96,0.2,3858.18,310.48
ORD-10583,2023-08-20,CUST-2045,Home Office,East,Furniture,Chairs,PROD-883,8,1011.56,0.1,7283.23,1120.06
ORD-10584,2022-05-10,CUST-1596,Home Office,West,Office Supplies,Binders,PROD-961,1,1026.64,0.3,718.65,82.04
ORD-10585,2023-06-12,CUST-7852,Corporate,East,Office Supplies,Paper,PROD-933,5,1493.81,0.0,7469.05,2092.63
ORD-10586,2022-06-06,CUST-3925,Consumer,West,Furniture,Bookcases,PROD-426,6,1376.75,0.1,7434.45,1899.93
ORD-10587,2022-03-23,CUST-8450,Home Office,Central,Furniture,Bookcases,PROD-643,8,674.28,0.3,3775.97,672.49
ORD-10588,2023-04-09,CUST-5897,Home Office,West,Furniture,Tables,PROD-973,4,210.38,0.3,589.06,175.88
ORD-10589,2022-06-20,CUST-1294,Consumer,West,Furniture,Chairs,PROD-178,6,167.69,0.0,1006.14,236.21
ORD-10590,2022-03-12,CUST-7391,Corporate,West,Office Supplies,Pens,PROD-874,2,1023.8,0.1,1842.84,109.51
ORD-10591,2022-12-29,CUST-2820,Consumer,West,Office Supplies,Binders,PROD-945,4,1184.63,0.1,4264.67,638.25
ORD-10592,2022-05-08,CUST-7103,Home Office,West,Furniture,Bookcases,PROD-939,3,522.53,0.3,1097.31,279.5
ORD-10593,2022-03-24,CUST-6077,Home Office,East,Furniture,Tables,PROD-927,8,399.69,0.3,2238.26,150.07
ORD-10594,2023-02-17,CUST-7568,Corporate,West,Technology,Accessories,PROD-642,6,596.46,0.2,2863.01,791.12
ORD-10595,2022-07-26,CUST-2133,Corporate,Central,Office Supplies,Binders,PROD-667,1,481.59,0.1,433.43,56.39
ORD-10596,2023-04-22,CUST-3757,Consumer,East,Technology,Machines,PROD-278,2,523.11,0.2,836.98,201.06
ORD-10597,2022-03-06,CUST-1585,Home Office,East,Furniture,Bookcases,PROD-988,6,1119.93,0.3,4703.71,484.82
ORD-10598,2022-06-11,CUST-7957,Consumer,South,Technology,Machines,PROD-305,5,1472.15,0.2,5888.6,1035.96
ORD-10599,2022-03-22,CUST-2861,Corporate,South,Office Supplies,Pens,PROD-972,2,908.72,0.1,1635.7,161.23
ORD-10600,2022-02-14,CUST-6398,Home Office,West,Furniture,Tables,PROD-560,6,221.42,0.2,1062.82,153.41
ORD-10601,2023-07-21,CUST-9895,Home Office,East,Technology,Machines,PROD-168,1,1432.77,0.2,1146.22,257.78
ORD-10602,2023-09-23,CUST-4791,Corporate,East,Furniture,Tables,PROD-253,1,1157.1,0.3,809.97,239.2
ORD-10603,2023-10-25,CUST-7726,Home Office,West,Technology,Machines,PROD-131,2,961.42,0.0,1922.84,547.08
ORD-10604,2022-06-29,CUST-3565,Home Office,West,Technology,Accessories,PROD-682,9,1389.91,0.0,12509.19,2382.57
ORD-10605,2022-04-07,CUST-5078,Corporate,Central,Office Supplies,Binders,PROD-815,5,1048.78,0.1,4719.51,521.31
ORD-10606,2023-05-13,CUST-2465,Corporate,Central,Furniture,Bookcases,PROD-391,1,1151.0,0.3,805.7,134.76
ORD-10607,2023-05-27,CUST-1992,Home Office,West,Office Supplies,Pens,PROD-636,9,649.01,0.2,4672.87,715.38
ORD-10608,2023-01-01,CUST-5704,Consumer,South,Furniture,Bookcases,PROD-328,9,176.25,0.0,1586.25,295.63
ORD-10609,2022-09-30,CUST-5212,Corporate,South,Furniture,Tables,PROD-193,8,626.04,0.0,5008.32,679.68
ORD-10610,2023-08-09,CUST-9044,Consumer,West,Office Supplies,Pens,PROD-653,2,398.32,0.2,637.31,76.85
ORD-10611,2022-05-12,CUST-8505,Home Office,South,Furniture,Chairs,PROD-475,9,525.37,0.1,4255.5,1021.13
ORD-10612,2023-06-22,CUST-1153,Corporate,South,Technology,Machines,PROD-532,5,129.04,0.2,516.16,121.8
ORD-10613,2023-08-11,CUST-5272,Home Office,Central,Office Supplies,Paper,PROD-974,1,325.99,0.1,293.39,55.27
ORD-10614,2023-09-22,CUST-3349,Consumer,West,Furniture,Bookcases,PROD-929,8,1257.76,0.3,7043.46,1745.52
ORD-10615,2022-07-19,CUST-4228,Home Office,South,Furniture,Chairs,PROD-233,6,79.03,0.3,331.93,48.75
ORD-10616,2022-10-28,CUST-1723,Home Office,Central,Technology,Phones,PROD-535,7,367.73,0.0,2574.11,610.46
ORD-10617,2023-08-13,CUST-3941,Corporate,South,Furniture,Tables,PROD-381,1,1437.85,0.3,1006.49,292.41
ORD-10618,2022-12-03,CUST-7447,Corporate,South,Furniture,Tables,PROD-375,7,82.02,0.2,459.31,61.28
ORD-10619,2022-03-19,CUST-3831,Home Office,West,Technology,Accessories,PROD-655,8,920.36,0.1,6626.59,1748.68
ORD-10620,2022-06-29,CUST-6365,Corporate,East,Furniture,Tables,PROD-150,4,149.24,0.1,537.26,41.39
ORD-10621,2023-10-09,CUST-9634,Consumer,Central,Technology,Machines,PROD-242,5,543.01,0.2,2172.04,154.36
ORD-10622,2023-01-22,CUST-7085,Consumer,West,Technology,Accessories,PROD-504,5,1122.81,0.0,5614.05,447.87
ORD-10623,2023-07-01,CUST-5726,Corporate,Central,Furniture,Chairs,PROD-113,8,861.63,0.1,6203.74,1344.55
ORD-10624,2023-10-19,CUST-1882,Consumer,South,Office Supplies,Binders,PROD-970,2,815.0,0.0,1630.0,416.32
ORD-10625,2022-07-16,CUST-1018,Corporate,South,Office Supplies,Paper,PROD-180,5,1075.77,0.1,4840.96,1329.27
ORD-10626,2023-10-14,CUST-7984,Corporate,South,Office Supplies,Binders,PROD-861,3,316.49,0.2,759.58,156.36
ORD-10627,2023-04-22,CUST-5555,Consumer,West,Technology,Phones,PROD-851,5,1105.62,0.3,3869.67,442.57
ORD-10628,2023-11-10,CUST-7998,Home Office,East,Office Supplies,Binders,PROD-228,5,451.29,0.3,1579.52,216.0
ORD-10629,2023-03-22,CUST-9569,Corporate,East,Office Supplies,Binders,PROD-150,6,1262.8,0.3,5303.76,1395.17
ORD-10630,2022-03-11,CUST-4924,Consumer,West,Office Supplies,Binders,PROD-138,8,753.28,0.3,4218.37,566.6
ORD-10631,2022-10-25,CUST-3330,Corporate,West,Furniture,Bookcases,PROD-279,9,1185.35,0.3,7467.7,1936.88
ORD-10632,2022-08-20,CUST-2917,Home Office,East,Office Supplies,Binders,PROD-898,7,886.37,0.1,5584.13,840.84
ORD-10633,2022-08-14,CUST-9787,Home Office,Central,Technology,Phones,PROD-981,2,1273.79,0.2,2038.06,316.77
ORD-10634,2023-11-15,CUST-1308,Corporate,Central,Furniture,Tables,PROD-535,8,997.99,0.3,5588.74,428.41
ORD-10635,2023-08-24,CUST-7353,Consumer,West,Furniture,Bookcases,PROD-374,4,1309.41,0.0,5237.64,1048.57
ORD-10636,2023-06-14,CUST-5152,Consumer,West,Office Supplies,Pens,PROD-513,1,434.55,0.3,304.18,85.52
ORD-10637,2023-11-29,CUST-4326,Corporate,Central,Office Supplies,Paper,PROD-207,3,510.21,0.1,1377.57,246.35
ORD-10638,2022-10-09,CUST-4159,Home Office,South,Office Supplies,Paper,PROD-353,2,1297.97,0.2,2076.75,458.5
ORD-10639,2022-06-18,CUST-6812,Corporate,West,Furniture,Bookcases,PROD-754,5,1325.76,0.2,5303.04,1457.34
ORD-10640,2023-12-11,CUST-7154,Corporate,East,Office Supplies,Pens,PROD-520,3,1021.14,0.2,2450.74,505.76
ORD-10641,2023-04-06,CUST-5758,Home Office,South,Technology,Phones,PROD-288,1,702.9,0.2,562.32,147.23
ORD-10642,2022-12-23,CUST-9447,Consumer,South,Technology,Machines,PROD-620,9,80.46,0.3,506.9,81.84
ORD-10643,2022-08-14,CUST-2868,Home Office,West,Furniture,Tables,PROD-464,8,970.11,0.2,6208.7,517.95
ORD-10644,2022-03-12,CUST-2223,Consumer,South,Office Supplies,Binders,PROD-406,6,193.88,0.3,814.3,168.66
ORD-10645,2023-08-18,CUST-5277,Home Office,West,Office Supplies,Pens,PROD-495,6,1207.1,0.2,5794.08,382.11
ORD-10646,2023-09-02,CUST-5196,Home Office,East,Office Supplies,Pens,PROD-672,8,982.03,0.3,5499.37,1617.66
ORD-10647,2023-03-01,CUST-8422,Consumer,West,Furniture,Tables,PROD-306,9,1124.26,0.2,8094.67,959.2
ORD-10648,2023-01-03,CUST-1250,Home Office,South,Office Supplies,Paper,PROD-785,1,469.4,0.2,375.52,81.09
ORD-10649,2022-05-30,CUST-9624,Home Office,East,Office Supplies,Binders,PROD-935,1,270.03,0.1,243.03,52.54
ORD-10650,2022-08-27,CUST-6287,Home Office,Central,Technology,Machines,PROD-709,8,60.66,0.3,339.7,73.15
ORD-10651,2023-06-23,CUST-8619,Corporate,South,Technology,Phones,PROD-519,9,1090.03,0.2,7848.22,1799.92
ORD-10652,2023-09-28,CUST-7960,Home Office,East,Technology,Accessories,PROD-923,2,1049.23,0.0,2098.46,627.86
ORD-10653,2022-05-31,CUST-7811,Consumer,East,Technology,Machines,PROD-244,6,370.03,0.0,2220.18,145.54
ORD-10654,2023-04-13,CUST-9210,Consumer,South,Office Supplies,Paper,PROD-106,2,1293.89,0.1,2329.0,191.6
ORD-10655,2022-02-11,CUST-1452,Corporate,West,Furniture,Chairs,PROD-621,2,532.46,0.1,958.43,130.11
ORD-10656,2023-08-27,CUST-1880,Home Office,West,Office Supplies,Pens,PROD-184,3,1476.38,0.0,4429.14,328.53
ORD-10657,2023-07-28,CUST-3526,Consumer,South,Office Supplies,Paper,PROD-777,1,164.86,0.0,164.86,9.04
ORD-10658,2023-09-01,CUST-1445,Consumer,Central,Technology,Machines,PROD-903,2,470.87,0.0,941.74,73.44
